Country,ISO_Code,Level,GDLCODE,Region,"2015","2016","2017","2018"
"Azerbaijan","AZE","Subnat","AZEr105","Lankaran",,,,
"Azerbaijan","AZE","Subnat","AZEr104","Shaki Zaqatala",,,,
"Azerbaijan","AZE","Subnat","AZEr108","Yukhari Karabakh",,,,
"Belarus","BLR","National","BLRt","Total",3.00,,,
"Belarus","BLR","Urb/rur","BLRtu","Urban",2.95,,,
"Belarus","BLR","Urb/rur","BLRtr","Rural",3.17,,,
"Belarus","BLR","Poverty","BLRp1","Poor",1.18,,,
"Belarus","BLR","Poverty","BLRp0","Nonpoor",3.03,,,
"Belarus","BLR","Wealth quartiles","BLRw41","Lowest 25%",2.79,,,
"Belarus","BLR","Wealth quartiles","BLRw42","Second 25%",3.01,,,
"Belarus","BLR","Wealth quartiles","BLRw43","Third 25%",2.88,,,
"Belarus","BLR","Wealth quartiles","BLRw44","Highest 25%",3.27,,,
"Belarus","BLR","Subnat","BLRr101","Brest region",3.44,,,
"Belarus","BLR","Subnat","BLRr103","Gomel region",3.11,,,
"Belarus","BLR","Subnat","BLRr104","Grodno region",2.80,,,
"Belarus","BLR","Subnat","BLRr105","Minsk region",2.80,,,
"Belarus","BLR","Subnat","BLRr106","Mogilev region",3.06,,,
"Belarus","BLR","Subnat","BLRr102","Vitebsk region",3.05,,,
"Bosnia Herzegovina","BIH","National","BIHt","Total",,,,
"Bosnia Herzegovina","BIH","Urb/rur","BIHtu","Urban",,,,
"Bosnia Herzegovina","BIH","Urb/rur","BIHtr","Rural",,,,
"Bosnia Herzegovina","BIH","Poverty","BIHp1","Poor",,,,
"Bosnia Herzegovina","BIH","Poverty","BIHp0","Nonpoor",,,,
"Bosnia Herzegovina","BIH","Wealth quartiles","BIHw41","Lowest 25%",,,,
"Bosnia Herzegovina","BIH","Wealth quartiles","BIHw42","Second 25%",,,,
"Bosnia Herzegovina","BIH","Wealth quartiles","BIHw43","Third 25%",,,,
"Bosnia Herzegovina","BIH","Wealth quartiles","BIHw44","Highest 25%",,,,
"Bosnia Herzegovina","BIH","Subnat","BIHr103","Central Bosnia",,,,
"Bosnia Herzegovina","BIH","Subnat","BIHr102","Northern Bosnia",,,,
"Bosnia Herzegovina","BIH","Subnat","BIHr105","Republica Srpska",,,,
"Bosnia Herzegovina","BIH","Subnat","BIHr101","Western Bosnia",,,,
"Bosnia Herzegovina","BIH","Subnat","BIHr104","Western herzegovina",,,,
"Georgia","GEO","National","GEOt","Total",,,,
"Georgia","GEO","Urb/rur","GEOtu","Urban",,,,
"Georgia","GEO","Urb/rur","GEOtr","Rural",,,,
"Georgia","GEO","Poverty","GEOp1","Poor",,,,
"Georgia","GEO","Poverty","GEOp0","Nonpoor",,,,
"Georgia","GEO","Wealth quartiles","GEOw41","Lowest 25%",,,,
"Georgia","GEO","Wealth quartiles","GEOw42","Second 25%",,,,
"Georgia","GEO","Wealth quartiles","GEOw43","Third 25%",,,,
"Georgia","GEO","Wealth quartiles","GEOw44","Highest 25%",,,,
"Georgia","GEO","Subnat","GEOr102","Ajaria",,,,
"Georgia","GEO","Subnat","GEOr103","Guria",,,,
"Georgia","GEO","Subnat","GEOr104","Imereti",,,,
"Georgia","GEO","Subnat","GEOr105","Kakheti",,,,
"Georgia","GEO","Subnat","GEOr106","Kvemo Kartli",,,,
"Georgia","GEO","Subnat","GEOr107","Mtskheta-Mtianeti",,,,
"Georgia","GEO","Subnat","GEOr108","Racha-Lochkhumi-Kvemo Svaneti",,,,
"Georgia","GEO","Subnat","GEOr109","Samegrelo-Zemo Svateni",,,,
"Georgia","GEO","Subnat","GEOr110","Samtskhe-Javakheti",,,,
"Georgia","GEO","Subnat","GEOr111","Shida Kartli",,,,
"Georgia","GEO","Subnat","GEOr112","Tbilisi",,,,
"Kosovo","XKO","National","KSVt","Total",6.81,6.81,6.81,
"Kosovo","XKO","Urb/rur","KSVtu","Urban",5.88,5.88,5.88,
"Kosovo","XKO","Urb/rur","KSVtr","Rural",7.36,7.36,7.36,
"Kosovo","XKO","Poverty","KSVp1","Poor",5.48,5.48,5.48,
"Kosovo","XKO","Poverty","KSVp0","Nonpoor",6.82,6.82,6.82,
"Kosovo","XKO","Wealth quartiles","KSVw41","Lowest 25%",7.07,7.07,7.07,
"Kosovo","XKO","Wealth quartiles","KSVw42","Second 25%",7.02,7.02,7.02,
"Kosovo","XKO","Wealth quartiles","KSVw43","Third 25%",6.95,6.95,6.95,
"Kosovo","XKO","Wealth quartiles","KSVw44","Highest 25%",6.12,6.12,6.12,
"Kosovo","XKO","Subnat","KSVr107","Ferizaj",6.71,6.71,6.71,
"Kosovo","XKO","Subnat","KSVr101","Gjakova",7.82,7.82,7.82,
"Kosovo","XKO","Subnat","KSVr102","Gjilan",6.16,6.16,6.16,
"Kosovo","XKO","Subnat","KSVr103","Mitrovica",6.30,6.30,6.30,
"Kosovo","XKO","Subnat","KSVr104","Peja",6.97,6.97,6.97,
"Kosovo","XKO","Subnat","KSVr106","Pristina",6.40,6.40,6.40,
"Kosovo","XKO","Subnat","KSVr105","Prizren",7.60,7.60,7.60,
"Moldova","MDA","National","MDAt","Total",3.08,,,
"Moldova","MDA","Urb/rur","MDAtu","Urban",3.00,,,
"Moldova","MDA","Urb/rur","MDAtr","Rural",3.12,,,
"Moldova","MDA","Poverty","MDAp1","Poor",2.21,,,
"Moldova","MDA","Poverty","MDAp0","Nonpoor",3.15,,,
"Moldova","MDA","Wealth quartiles","MDAw41","Lowest 25%",2.55,,,
"Moldova","MDA","Wealth quartiles","MDAw42","Second 25%",3.19,,,
"Moldova","MDA","Wealth quartiles","MDAw43","Third 25%",3.22,,,
"Moldova","MDA","Wealth quartiles","MDAw44","Highest 25%",3.25,,,
"Moldova","MDA","Subnat","MDAr102","Center",3.15,,,
"Moldova","MDA","Subnat","MDAr104","Chisinau",3.08,,,
"Moldova","MDA","Subnat","MDAr101","North",2.96,,,
"Moldova","MDA","Subnat","MDAr103","South",3.16,,,
"Monte Negro","MNE","National","MNEt","Total",4.25,4.20,,
"Monte Negro","MNE","Urb/rur","MNEtu","Urban",4.10,4.05,,
"Monte Negro","MNE","Urb/rur","MNEtr","Rural",4.51,4.47,,
"Monte Negro","MNE","Poverty","MNEp1","Poor",,,,
"Monte Negro","MNE","Poverty","MNEp0","Nonpoor",,,,
"Monte Negro","MNE","Wealth quartiles","MNEw41","Lowest 25%",4.20,4.12,,
"Monte Negro","MNE","Wealth quartiles","MNEw42","Second 25%",4.18,4.12,,
"Monte Negro","MNE","Wealth quartiles","MNEw43","Third 25%",4.21,4.16,,
"Monte Negro","MNE","Wealth quartiles","MNEw44","Highest 25%",4.39,4.39,,
"Monte Negro","MNE","Subnat","MNEr102","Centre",4.13,4.07,,
"Monte Negro","MNE","Subnat","MNEr101","North",4.90,4.96,,
"Monte Negro","MNE","Subnat","MNEr103","South",3.72,3.59,,
"North Macedonia","MKD","National","MKDt","Total",,,,
"North Macedonia","MKD","Urb/rur","MKDtu","Urban",,,,
"North Macedonia","MKD","Urb/rur","MKDtr","Rural",,,,
"North Macedonia","MKD","Poverty","MKDp1","Poor",,,,
"North Macedonia","MKD","Poverty","MKDp0","Nonpoor",,,,
"North Macedonia","MKD","Wealth quartiles","MKDw41","Lowest 25%",,,,
"North Macedonia","MKD","Wealth quartiles","MKDw42","Second 25%",,,,
"North Macedonia","MKD","Wealth quartiles","MKDw43","Third 25%",,,,
"North Macedonia","MKD","Wealth quartiles","MKDw44","Highest 25%",,,,
"North Macedonia","MKD","Subnat","MKDr108","East",,,,
"North Macedonia","MKD","Subnat","MKDr104","North East",,,,
"North Macedonia","MKD","Subnat","MKDr102","Pelagoniski",,,,
"North Macedonia","MKD","Subnat","MKDr107","Poloski",,,,
"North Macedonia","MKD","Subnat","MKDr101","Skopski",,,,
"North Macedonia","MKD","Subnat","MKDr106","South East",,,,
"North Macedonia","MKD","Subnat","MKDr105","South West",,,,
"North Macedonia","MKD","Subnat","MKDr103","Vardarski",,,,
"Serbia","SRB","National","SRBt","Total",4.00,3.96,3.91,
"Serbia","SRB","Urb/rur","SRBtu","Urban",3.78,3.76,3.73,
"Serbia","SRB","Urb/rur","SRBtr","Rural",4.35,4.30,4.26,
"Serbia","SRB","Poverty","SRBp1","Poor",3.91,4.09,4.26,
"Serbia","SRB","Poverty","SRBp0","Nonpoor",4.00,3.95,3.91,
"Serbia","SRB","Wealth quartiles","SRBw41","Lowest 25%",3.47,3.36,3.24,
"Serbia","SRB","Wealth quartiles","SRBw42","Second 25%",3.92,3.81,3.70,
"Serbia","SRB","Wealth quartiles","SRBw43","Third 25%",4.21,4.21,4.21,
"Serbia","SRB","Wealth quartiles","SRBw44","Highest 25%",4.25,4.29,4.32,
"Serbia","SRB","Subnat","SRBr101","Belgrade",3.80,3.79,3.77,
"Serbia","SRB","Subnat","SRBr104","South and East Serbia",4.40,4.38,4.35,
"Serbia","SRB","Subnat","SRBr103","Sumadija and West Serbia",4.10,4.03,3.96,
"Serbia","SRB","Subnat","SRBr102","Vojvodina",3.75,3.72,3.68,
"Ukraine","UKR","National","UKRt","Total",3.29,,,
"Ukraine","UKR","Urb/rur","UKRtu","Urban",3.12,,,
"Ukraine","UKR","Urb/rur","UKRtr","Rural",3.73,,,
"Ukraine","UKR","Poverty","UKRp1","Poor",1.07,,,
"Ukraine","UKR","Poverty","UKRp0","Nonpoor",3.29,,,
"Ukraine","UKR","Wealth quartiles","UKRw41","Lowest 25%",3.32,,,
"Ukraine","UKR","Wealth quartiles","UKRw42","Second 25%",3.38,,,
"Ukraine","UKR","Wealth quartiles","UKRw43","Third 25%",3.13,,,
"Ukraine","UKR","Wealth quartiles","UKRw44","Highest 25%",3.35,,,
"Ukraine","UKR","Subnat","UKRr102","Central",3.08,,,
"Ukraine","UKR","Subnat","UKRr103","East",3.07,,,
"Ukraine","UKR","Subnat","UKRr101","North",3.07,,,
"Ukraine","UKR","Subnat","UKRr104","South",2.91,,,
"Ukraine","UKR","Subnat","UKRr105","West",4.03,,,
